Patient County,Service year,Disposition,Encounters,AnnotationCode,AnnotationDesc
Riverside,2016,Not_Defined_Elsewhere,1370,,
Riverside,2016,Other,47,,
Riverside,2016,Prison/Jail,4360,,
Riverside,2016,Psychiatric_Care,6461,,
Riverside,2016,Rehab,200,,
Riverside,2016,Residential Care facility,369,,
Riverside,2016,Routine (Home),735571,,
Riverside,2016,Skilled Nursing/Intermediate Care (SN/IC),2897,,
Sacramento,2016,Acute Care,3871,,
Sacramento,2016,Childrens_or_Cancer,79,,
Sacramento,2016,Critical Access Hospital,32,,
Sacramento,2016,Died,826,,
Sacramento,2016,Home Health Service,1967,,
Sacramento,2016,Hospice_Care,341,,
Sacramento,2016,Invalid or Blank,14,,
Sacramento,2016,Left Against Medical Advice,7065,,
Sacramento,2016,Not_Defined_Elsewhere,837,,
Sacramento,2016,Other,248,,
Sacramento,2016,Prison/Jail,1652,,
Sacramento,2016,Psychiatric_Care,6355,,
Sacramento,2016,Rehab,113,,
Sacramento,2016,Residential Care facility,200,,
Sacramento,2016,Routine (Home),562870,,
Sacramento,2016,Skilled Nursing/Intermediate Care (SN/IC),2788,,
San Benito,2016,Acute Care,525,,
San Benito,2016,Childrens_or_Cancer,22,,
San Benito,2016,Critical Access Hospital,1,,
San Benito,2016,Died,20,,
San Benito,2016,Home Health Service,4,,
San Benito,2016,Hospice_Care,9,,
San Benito,2016,Left Against Medical Advice,272,,
San Benito,2016,Not_Defined_Elsewhere,6,,
San Benito,2016,Other,4,,
San Benito,2016,Prison/Jail,182,,
San Benito,2016,Psychiatric_Care,60,,
San Benito,2016,Residential Care facility,42,,
San Benito,2016,Routine (Home),20123,,
San Benito,2016,Skilled Nursing/Intermediate Care (SN/IC),30,,
San Bernardino,2016,Acute Care,11484,,
San Bernardino,2016,Childrens_or_Cancer,3421,,
San Bernardino,2016,Critical Access Hospital,209,,
San Bernardino,2016,Died,1503,,
San Bernardino,2016,Disaster_Care_Site,3,,
San Bernardino,2016,Home Health Service,1465,,
San Bernardino,2016,Hospice_Care,262,,
San Bernardino,2016,Invalid or Blank,26,,
San Bernardino,2016,Left Against Medical Advice,34726,,
San Bernardino,2016,Not_Defined_Elsewhere,1042,,
San Bernardino,2016,Other,132,,
San Bernardino,2016,Prison/Jail,6143,,
San Bernardino,2016,Psychiatric_Care,3113,,
San Bernardino,2016,Rehab,157,,
San Bernardino,2016,Residential Care facility,364,,
San Bernardino,2016,Routine (Home),689848,,
San Bernardino,2016,Skilled Nursing/Intermediate Care (SN/IC),2051,,
San Diego,2016,Acute Care,12521,,
San Diego,2016,Childrens_or_Cancer,1133,,
San Diego,2016,Critical Access Hospital,53,,
San Diego,2016,Died,1184,,
San Diego,2016,Disaster_Care_Site,1,,
San Diego,2016,Home Health Service,2535,,
San Diego,2016,Hospice_Care,337,,
San Diego,2016,Invalid or Blank,18,,
San Diego,2016,Left Against Medical Advice,17616,,
San Diego,2016,Not_Defined_Elsewhere,920,,
San Diego,2016,Other,911,,
San Diego,2016,Prison/Jail,2308,,
San Diego,2016,Psychiatric_Care,7272,,
San Diego,2016,Rehab,229,,
San Diego,2016,Residential Care facility,701,,
San Diego,2016,Routine (Home),771597,,
San Diego,2016,Skilled Nursing/Intermediate Care (SN/IC),6283,,
San Francisco,2016,Acute Care,3211,,
San Francisco,2016,Childrens_or_Cancer,25,,
San Francisco,2016,Critical Access Hospital,38,,
San Francisco,2016,Died,161,,
San Francisco,2016,Home Health Service,606,,
San Francisco,2016,Hospice_Care,171,,
San Francisco,2016,Invalid or Blank,40,,
San Francisco,2016,Left Against Medical Advice,2544,,
San Francisco,2016,Not_Defined_Elsewhere,618,,
San Francisco,2016,Other,85,,
San Francisco,2016,Prison/Jail,493,,
San Francisco,2016,Psychiatric_Care,1469,,
San Francisco,2016,Rehab,84,,
San Francisco,2016,Residential Care facility,144,,
San Francisco,2016,Routine (Home),213714,,
San Francisco,2016,Skilled Nursing/Intermediate Care (SN/IC),715,,
San Joaquin,2016,Acute Care,4745,,
San Joaquin,2016,Childrens_or_Cancer,126,,
San Joaquin,2016,Critical Access Hospital,17,,
San Joaquin,2016,Died,327,,
San Joaquin,2016,Home Health Service,442,,
San Joaquin,2016,Hospice_Care,95,,
San Joaquin,2016,Invalid or Blank,57,,
San Joaquin,2016,Left Against Medical Advice,11909,,
San Joaquin,2016,Not_Defined_Elsewhere,583,,
San Joaquin,2016,Other,17,,
San Joaquin,2016,Prison/Jail,1449,,
San Joaquin,2016,Psychiatric_Care,1458,,
San Joaquin,2016,Rehab,56,,
San Joaquin,2016,Residential Care facility,450,,
San Joaquin,2016,Routine (Home),266107,,
San Joaquin,2016,Skilled Nursing/Intermediate Care (SN/IC),1079,,
San Luis Obispo,2016,Acute Care,1076,,
San Luis Obispo,2016,Childrens_or_Cancer,33,,
San Luis Obispo,2016,Critical Access Hospital,21,,
San Luis Obispo,2016,Died,71,,
San Luis Obispo,2016,Home Health Service,331,,
San Luis Obispo,2016,Hospice_Care,42,,
San Luis Obispo,2016,Invalid or Blank,21,,
San Luis Obispo,2016,Left Against Medical Advice,557,,
San Luis Obispo,2016,Not_Defined_Elsewhere,87,,
San Luis Obispo,2016,Other,1,,
San Luis Obispo,2016,Prison/Jail,156,,
San Luis Obispo,2016,Psychiatric_Care,370,,
San Luis Obispo,2016,Rehab,13,,
San Luis Obispo,2016,Residential Care facility,12,,
San Luis Obispo,2016,Routine (Home),89452,,
San Luis Obispo,2016,Skilled Nursing/Intermediate Care (SN/IC),231,,
San Mateo,2016,Acute Care,1469,,
San Mateo,2016,Childrens_or_Cancer,862,,
San Mateo,2016,Critical Access Hospital,60,,
San Mateo,2016,Died,199,,
San Mateo,2016,Home Health Service,511,,
San Mateo,2016,Hospice_Care,103,,
San Mateo,2016,Invalid or Blank,14,,
San Mateo,2016,Left Against Medical Advice,1637,,
San Mateo,2016,Not_Defined_Elsewhere,615,,
San Mateo,2016,Other,42,,
San Mateo,2016,Prison/Jail,617,,
San Mateo,2016,Psychiatric_Care,1269,,
San Mateo,2016,Rehab,45,,
San Mateo,2016,Residential Care facility,62,,
San Mateo,2016,Routine (Home),180051,,
San Mateo,2016,Skilled Nursing/Intermediate Care (SN/IC),747,,
Santa Barbara,2016,Acute Care,1874,,
Santa Barbara,2016,Childrens_or_Cancer,75,,
Santa Barbara,2016,Critical Access Hospital,47,,
Santa Barbara,2016,Died,120,,
Santa Barbara,2016,Disaster_Care_Site,1,,
Santa Barbara,2016,Home Health Service,107,,
Santa Barbara,2016,Hospice_Care,29,,
Santa Barbara,2016,Invalid or Blank,21,,
Santa Barbara,2016,Left Against Medical Advice,2875,,
Santa Barbara,2016,Not_Defined_Elsewhere,983,,
Santa Barbara,2016,Prison/Jail,1972,,
Santa Barbara,2016,Psychiatric_Care,1078,,
Santa Barbara,2016,Rehab,30,,
Santa Barbara,2016,Residential Care facility,78,,
Santa Barbara,2016,Routine (Home),139895,,
Santa Barbara,2016,Skilled Nursing/Intermediate Care (SN/IC),505,,
Santa Clara,2016,Acute Care,4044,,
Santa Clara,2016,Childrens_or_Cancer,1211,,
Santa Clara,2016,Critical Access Hospital,91,,
Santa Clara,2016,Died,705,,
Santa Clara,2016,Disaster_Care_Site,7,,
Santa Clara,2016,Home Health Service,896,,
Santa Clara,2016,Hospice_Care,208,,
Santa Clara,2016,Invalid or Blank,22,,
Santa Clara,2016,Left Against Medical Advice,12092,,
Santa Clara,2016,Not_Defined_Elsewhere,964,,
Santa Clara,2016,Other,174,,
Santa Clara,2016,Prison/Jail,1338,,
Santa Clara,2016,Psychiatric_Care,4289,,
Santa Clara,2016,Rehab,131,,
Santa Clara,2016,Residential Care facility,602,,
Santa Clara,2016,Routine (Home),439864,,
Santa Clara,2016,Skilled Nursing/Intermediate Care (SN/IC),1989,,
Santa Cruz,2016,Acute Care,606,,
Santa Cruz,2016,Childrens_or_Cancer,136,,
Santa Cruz,2016,Critical Access Hospital,3,,
Santa Cruz,2016,Died,86,,
Santa Cruz,2016,Disaster_Care_Site,1,,
Santa Cruz,2016,Home Health Service,45,,
Santa Cruz,2016,Hospice_Care,9,,
Santa Cruz,2016,Invalid or Blank,12,,
Santa Cruz,2016,Left Against Medical Advice,1181,,
Santa Cruz,2016,Not_Defined_Elsewhere,222,,
Santa Cruz,2016,Other,6,,
Santa Cruz,2016,Prison/Jail,717,,
Santa Cruz,2016,Psychiatric_Care,816,,
Santa Cruz,2016,Rehab,13,,
Santa Cruz,2016,Residential Care facility,53,,
Santa Cruz,2016,Routine (Home),69837,,
Santa Cruz,2016,Skilled Nursing/Intermediate Care (SN/IC),255,,
Shasta,2016,Acute Care,724,,
Shasta,2016,Childrens_or_Cancer,9,,
Shasta,2016,Critical Access Hospital,133,,
Shasta,2016,Died,119,,
Shasta,2016,Home Health Service,94,,
Shasta,2016,Hospice_Care,20,,
Shasta,2016,Invalid or Blank,2,,
Shasta,2016,Left Against Medical Advice,4073,,
Shasta,2016,Not_Defined_Elsewhere,25,,
Shasta,2016,Other,12,,
Shasta,2016,Prison/Jail,418,,
Shasta,2016,Psychiatric_Care,818,,
Shasta,2016,Rehab,6,,
Shasta,2016,Residential Care facility,48,,
Shasta,2016,Routine (Home),81433,,
Shasta,2016,Skilled Nursing/Intermediate Care (SN/IC),208,,
Sierra,2016,Acute Care,45,,
Sierra,2016,Critical Access Hospital,15,,
Sierra,2016,Died,1,,
Sierra,2016,Home Health Service,1,,
Sierra,2016,Left Against Medical Advice,9,,
Sierra,2016,Prison/Jail,8,,
Sierra,2016,Psychiatric_Care,4,,
Sierra,2016,Routine (Home),695,,
Siskiyou,2016,Acute Care,1065,,
Siskiyou,2016,Critical Access Hospital,2,,
Siskiyou,2016,Died,53,,
Siskiyou,2016,Home Health Service,5,,
Siskiyou,2016,Hospice_Care,8,,
Siskiyou,2016,Left Against Medical Advice,275,,
Siskiyou,2016,Not_Defined_Elsewhere,3,,
Siskiyou,2016,Other,1,,
Siskiyou,2016,Prison/Jail,147,,
Siskiyou,2016,Psychiatric_Care,61,,
Siskiyou,2016,Rehab,1,,
Siskiyou,2016,Residential Care facility,3,,
Siskiyou,2016,Routine (Home),18781,,
Siskiyou,2016,Skilled Nursing/Intermediate Care (SN/IC),27,,
Solano,2016,Acute Care,1678,,
Solano,2016,Childrens_or_Cancer,343,,
Solano,2016,Critical Access Hospital,47,,
Solano,2016,Died,209,,
Solano,2016,Home Health Service,787,,
Solano,2016,Hospice_Care,107,,
Solano,2016,Invalid or Blank,15,,
Solano,2016,Left Against Medical Advice,3548,,
Solano,2016,Not_Defined_Elsewhere,451,,
Solano,2016,Other,155,,
Solano,2016,Prison/Jail,933,,
Solano,2016,Psychiatric_Care,1065,,
Solano,2016,Rehab,41,,
Solano,2016,Residential Care facility,175,,
Solano,2016,Routine (Home),172257,,
Solano,2016,Skilled Nursing/Intermediate Care (SN/IC),736,,
Sonoma,2016,Acute Care,3308,,
Sonoma,2016,Childrens_or_Cancer,60,,
Sonoma,2016,Critical Access Hospital,61,,
Sonoma,2016,Died,211,,
Sonoma,2016,Home Health Service,229,,
Sonoma,2016,Hospice_Care,105,,
Sonoma,2016,Invalid or Blank,10,,
Sonoma,2016,Left Against Medical Advice,1433,,
Sonoma,2016,Not_Defined_Elsewhere,258,,
Sonoma,2016,Other,30,,
Sonoma,2016,Prison/Jail,409,,
Sonoma,2016,Psychiatric_Care,1894,,
Sonoma,2016,Rehab,62,,
Sonoma,2016,Residential Care facility,97,,
Sonoma,2016,Routine (Home),147597,,
Sonoma,2016,Skilled Nursing/Intermediate Care (SN/IC),582,,
Stanislaus,2016,Acute Care,3095,,
Stanislaus,2016,Childrens_or_Cancer,71,,
Stanislaus,2016,Critical Access Hospital,19,,
Stanislaus,2016,Died,242,,
Stanislaus,2016,Home Health Service,230,,
Stanislaus,2016,Hospice_Care,123,,
Stanislaus,2016,Invalid or Blank,18,,
Stanislaus,2016,Left Against Medical Advice,8109,,
Stanislaus,2016,Not_Defined_Elsewhere,305,,
Stanislaus,2016,Other,27,,
Stanislaus,2016,Prison/Jail,108,,
Stanislaus,2016,Psychiatric_Care,4490,,
Stanislaus,2016,Rehab,68,,
Stanislaus,2016,Residential Care facility,40,,
Stanislaus,2016,Routine (Home),236543,,
Stanislaus,2016,Skilled Nursing/Intermediate Care (SN/IC),924,,
Sutter,2016,Acute Care,98,,
Sutter,2016,Childrens_or_Cancer,205,,
Sutter,2016,Critical Access Hospital,2,,
Sutter,2016,Died,66,,
Sutter,2016,Home Health Service,304,,
Sutter,2016,Hospice_Care,4,,
Sutter,2016,Invalid or Blank,70,,
Sutter,2016,Left Against Medical Advice,1312,,
Sutter,2016,Not_Defined_Elsewhere,31,,
Sutter,2016,Other,2,,
Sutter,2016,Prison/Jail,333,,
Sutter,2016,Psychiatric_Care,37,,
Sutter,2016,Residential Care facility,22,,
Sutter,2016,Routine (Home),30547,,
Sutter,2016,Skilled Nursing/Intermediate Care (SN/IC),77,,
Tehama,2016,Acute Care,610,,
Tehama,2016,Childrens_or_Cancer,1,,
Tehama,2016,Critical Access Hospital,2,,
Tehama,2016,Died,64,,
Tehama,2016,Home Health Service,44,,
Tehama,2016,Hospice_Care,9,,
Tehama,2016,Left Against Medical Advice,1048,,
Tehama,2016,Not_Defined_Elsewhere,3,,
Tehama,2016,Other,2,,
Tehama,2016,Prison/Jail,222,,
Tehama,2016,Psychiatric_Care,247,,
Tehama,2016,Rehab,3,,
Tehama,2016,Residential Care facility,2,,
Tehama,2016,Routine (Home),29876,,
Tehama,2016,Skilled Nursing/Intermediate Care (SN/IC),54,,
Trinity,2016,Acute Care,183,,
Trinity,2016,Critical Access Hospital,244,,
Trinity,2016,Died,6,,
Trinity,2016,Home Health Service,1,,
Trinity,2016,Invalid or Blank,2,,
Trinity,2016,Left Against Medical Advice,119,,
Trinity,2016,Not_Defined_Elsewhere,74,,
Trinity,2016,Other,8,,
Trinity,2016,Prison/Jail,11,,
Trinity,2016,Psychiatric_Care,16,,
Trinity,2016,Residential Care facility,4,,
Trinity,2016,Routine (Home),5003,,
Trinity,2016,Skilled Nursing/Intermediate Care (SN/IC),9,,
Tulare,2016,Acute Care,1672,,
Tulare,2016,Childrens_or_Cancer,469,,
Tulare,2016,Critical Access Hospital,12,,
Tulare,2016,Died,228,,
Tulare,2016,Disaster_Care_Site,1,,
Tulare,2016,Home Health Service,43,,
Tulare,2016,Hospice_Care,14,,
Tulare,2016,Invalid or Blank,9,,
Tulare,2016,Left Against Medical Advice,6233,,
Tulare,2016,Not_Defined_Elsewhere,228,,
Tulare,2016,Other,11,,
Tulare,2016,Prison/Jail,1029,,
Tulare,2016,Psychiatric_Care,766,,
Tulare,2016,Rehab,22,,
Tulare,2016,Residential Care facility,44,,
Tulare,2016,Routine (Home),147659,,
Tulare,2016,Skilled Nursing/Intermediate Care (SN/IC),558,,
Tuolumne,2016,Acute Care,714,,
Tuolumne,2016,Childrens_or_Cancer,10,,
Tuolumne,2016,Critical Access Hospital,1,,
Tuolumne,2016,Died,24,,
Tuolumne,2016,Home Health Service,57,,
Tuolumne,2016,Hospice_Care,9,,
Tuolumne,2016,Invalid or Blank,11,,
Tuolumne,2016,Left Against Medical Advice,412,,
Tuolumne,2016,Not_Defined_Elsewhere,9,,
Tuolumne,2016,Other,1,,
Tuolumne,2016,Prison/Jail,215,,
Tuolumne,2016,Psychiatric_Care,133,,
Tuolumne,2016,Rehab,2,,
Tuolumne,2016,Residential Care facility,1,,
Tuolumne,2016,Routine (Home),24070,,
Tuolumne,2016,Skilled Nursing/Intermediate Care (SN/IC),74,,
Ventura,2016,Acute Care,3005,,
Ventura,2016,Childrens_or_Cancer,16,,
Ventura,2016,Critical Access Hospital,92,,
Ventura,2016,Died,209,,
Ventura,2016,Home Health Service,633,,
Ventura,2016,Hospice_Care,85,,
Ventura,2016,Invalid or Blank,8,,
Ventura,2016,Left Against Medical Advice,6361,,
Ventura,2016,Not_Defined_Elsewhere,942,,
Ventura,2016,Other,21,,
Ventura,2016,Prison/Jail,2074,,
Ventura,2016,Psychiatric_Care,1876,,
Ventura,2016,Rehab,53,,
Ventura,2016,Residential Care facility,47,,
Ventura,2016,Routine (Home),220674,,
Ventura,2016,Skilled Nursing/Intermediate Care (SN/IC),1107,,
Yolo,2016,Acute Care,822,,
Yolo,2016,Childrens_or_Cancer,15,,
Yolo,2016,Critical Access Hospital,38,,
Yolo,2016,Died,53,,
Yolo,2016,Home Health Service,258,,
Yolo,2016,Hospice_Care,30,,
Yolo,2016,Invalid or Blank,19,,
Yolo,2016,Left Against Medical Advice,365,,
Yolo,2016,Not_Defined_Elsewhere,237,,
Yolo,2016,Other,20,,
Yolo,2016,Prison/Jail,303,,
Yolo,2016,Psychiatric_Care,480,,
Yolo,2016,Rehab,13,,
Yolo,2016,Residential Care facility,19,,
Yolo,2016,Routine (Home),57864,,
Yolo,2016,Skilled Nursing/Intermediate Care (SN/IC),295,,
Yuba,2016,Acute Care,87,,
Yuba,2016,Childrens_or_Cancer,246,,
Yuba,2016,Critical Access Hospital,3,,
Yuba,2016,Died,47,,
Yuba,2016,Home Health Service,229,,
Yuba,2016,Hospice_Care,7,,
Yuba,2016,Invalid or Blank,78,,
Yuba,2016,Left Against Medical Advice,1660,,
Yuba,2016,Not_Defined_Elsewhere,40,,
Yuba,2016,Prison/Jail,272,,
Yuba,2016,Psychiatric_Care,40,,
Yuba,2016,Residential Care facility,3,,
Yuba,2016,Routine (Home),32008,,
Yuba,2016,Skilled Nursing/Intermediate Care (SN/IC),68,,
Alameda,2017,Acute Care,5567,,
Alameda,2017,Childrens_or_Cancer,460,,
Alameda,2017,Critical Access Hospital,82,,
Alameda,2017,Died,693,,
Alameda,2017,Home Health Service,2335,,
Alameda,2017,Hospice_Care,339,,
Alameda,2017,Invalid or Blank,293,,
Alameda,2017,Left Against Medical Advice,6913,,
Alameda,2017,Not_Defined_Elsewhere,1005,,
Alameda,2017,Other,20,,
Alameda,2017,Prison/Jail,2535,,
Alameda,2017,Psychiatric_Care,6348,,
Alameda,2017,Rehab,248,,
Alameda,2017,Residential Care facility,548,,
Alameda,2017,Routine (Home),457089,,
Alameda,2017,Skilled Nursing/Intermediate Care (SN/IC),3576,,
Alpine,2017,Acute Care,4,,
Alpine,2017,Childrens_or_Cancer,1,,
Alpine,2017,Prison/Jail,4,,
Alpine,2017,Psychiatric_Care,4,,
Alpine,2017,Routine (Home),72,,
Amador,2017,Acute Care,535,,
Amador,2017,Childrens_or_Cancer,4,,
Amador,2017,Critical Access Hospital,9,,
Amador,2017,Died,24,,
Amador,2017,Home Health Service,58,,
Amador,2017,Hospice_Care,7,,
Amador,2017,Left Against Medical Advice,137,,
Amador,2017,Not_Defined_Elsewhere,87,,
Amador,2017,Prison/Jail,560,,
Amador,2017,Psychiatric_Care,114,,
Amador,2017,Rehab,2,,
Amador,2017,Residential Care facility,5,,
Amador,2017,Routine (Home),18319,,
Amador,2017,Skilled Nursing/Intermediate Care (SN/IC),63,,
Butte,2017,Acute Care,1093,,
Butte,2017,Childrens_or_Cancer,27,,
Butte,2017,Critical Access Hospital,9,,
Butte,2017,Died,135,,
Butte,2017,Home Health Service,38,,
Butte,2017,Hospice_Care,9,,
Butte,2017,Invalid or Blank,4,,
Butte,2017,Left Against Medical Advice,2131,,
Butte,2017,Not_Defined_Elsewhere,12,,
Butte,2017,Other,5,,
Butte,2017,Prison/Jail,607,,
Butte,2017,Psychiatric_Care,932,,
Butte,2017,Rehab,5,,
Butte,2017,Residential Care facility,129,,
Butte,2017,Routine (Home),82334,,
Butte,2017,Skilled Nursing/Intermediate Care (SN/IC),209,,
Calaveras,2017,Acute Care,692,,
Calaveras,2017,Childrens_or_Cancer,2,,
Calaveras,2017,Died,25,,
Calaveras,2017,Home Health Service,40,,
Calaveras,2017,Hospice_Care,5,,
Calaveras,2017,Invalid or Blank,3,,
Calaveras,2017,Left Against Medical Advice,521,,
Calaveras,2017,Not_Defined_Elsewhere,22,,
Calaveras,2017,Other,1,,
Calaveras,2017,Prison/Jail,106,,
Calaveras,2017,Psychiatric_Care,102,,
Calaveras,2017,Rehab,5,,
Calaveras,2017,Residential Care facility,1,,
Calaveras,2017,Routine (Home),18718,,
Calaveras,2017,Skilled Nursing/Intermediate Care (SN/IC),86,,
Colusa,2017,Acute Care,155,,
Colusa,2017,Childrens_or_Cancer,16,,
Colusa,2017,Died,5,,
Colusa,2017,Home Health Service,26,,
Colusa,2017,Left Against Medical Advice,110,,
Colusa,2017,Not_Defined_Elsewhere,8,,
Colusa,2017,Other,3,,
Colusa,2017,Prison/Jail,62,,
Colusa,2017,Psychiatric_Care,8,,
Colusa,2017,Rehab,2,,
Colusa,2017,Routine (Home),6152,,
Colusa,2017,Skilled Nursing/Intermediate Care (SN/IC),29,,
Contra Costa,2017,Acute Care,4451,,
Contra Costa,2017,Childrens_or_Cancer,186,,
Contra Costa,2017,Critical Access Hospital,74,,
Contra Costa,2017,Died,470,,
Contra Costa,2017,Home Health Service,2247,,
Contra Costa,2017,Hospice_Care,384,,
Contra Costa,2017,Invalid or Blank,231,,
Contra Costa,2017,Left Against Medical Advice,5678,,
Contra Costa,2017,Not_Defined_Elsewhere,347,,
Contra Costa,2017,Other,163,,
Contra Costa,2017,Prison/Jail,1274,,
Contra Costa,2017,Psychiatric_Care,2524,,
Contra Costa,2017,Rehab,104,,
Contra Costa,2017,Residential Care facility,337,,
Contra Costa,2017,Routine (Home),362966,,
Contra Costa,2017,Skilled Nursing/Intermediate Care (SN/IC),3790,,
Del Norte,2017,Acute Care,370,,
Del Norte,2017,Childrens_or_Cancer,2,,
Del Norte,2017,Critical Access Hospital,23,,
Del Norte,2017,Died,31,,
Del Norte,2017,Home Health Service,40,,
Del Norte,2017,Hospice_Care,8,,
Del Norte,2017,Left Against Medical Advice,174,,
Del Norte,2017,Not_Defined_Elsewhere,25,,
Del Norte,2017,Prison/Jail,110,,
Del Norte,2017,Psychiatric_Care,77,,
Del Norte,2017,Rehab,2,,
Del Norte,2017,Residential Care facility,18,,
Del Norte,2017,Routine (Home),14658,,
Del Norte,2017,Skilled Nursing/Intermediate Care (SN/IC),90,,
El Dorado,2017,Acute Care,1371,,
El Dorado,2017,Childrens_or_Cancer,39,,
El Dorado,2017,Critical Access Hospital,16,,
El Dorado,2017,Died,74,,
El Dorado,2017,Home Health Service,184,,
El Dorado,2017,Hospice_Care,27,,
El Dorado,2017,Invalid or Blank,5,,
El Dorado,2017,Left Against Medical Advice,634,,
El Dorado,2017,Not_Defined_Elsewhere,112,,
El Dorado,2017,Other,12,,
El Dorado,2017,Prison/Jail,249,,
El Dorado,2017,Psychiatric_Care,459,,
El Dorado,2017,Rehab,8,,
El Dorado,2017,Residential Care facility,7,,
El Dorado,2017,Routine (Home),52612,,
El Dorado,2017,Skilled Nursing/Intermediate Care (SN/IC),230,,
Fresno,2017,Acute Care,3483,,
Fresno,2017,Childrens_or_Cancer,195,,
Fresno,2017,Critical Access Hospital,13,,
Fresno,2017,Died,496,,
Fresno,2017,Home Health Service,458,,
Fresno,2017,Hospice_Care,110,,
Fresno,2017,Invalid or Blank,46,,
Fresno,2017,Left Against Medical Advice,17692,,
Fresno,2017,Not_Defined_Elsewhere,468,,
Fresno,2017,Other,102,,
