"time","GEO_ID","NAME","CATEGORY_CODE","CATEGORY_CODE_LABEL","DATA_TYPE_CODE","DATA_TYPE_CODE_LABEL","SEASONALLY_ADJ","SEASONALLY_ADJ_LABEL","CELL_VALUE","ERROR_DATA",
"2008-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","23885","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","511","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T09","General Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","7360","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T10","Alcoholic Beverages Sales Taxes","no","Not Seasonally Adjusted","76","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T11","Amusements Sales Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T12","Insurance Premiums Sales Taxes","no","Not Seasonally Adjusted","99","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T13","Motor Fuels Sales Tax","no","Not Seasonally Adjusted","764","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T14","Pari-Mutuels Sales Taxes","no","Not Seasonally Adjusted","8","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T15","Public Utilities Sales Taxes","no","Not Seasonally Adjusted","148","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T16","Tobacco Products Sales Taxes","no","Not Seasonally Adjusted","199","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T19","Other Selective Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","9","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T20","Alcoholic Beverage License","no","Not Seasonally Adjusted","12","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T21","Amusements License ","no","Not Seasonally Adjusted","3","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T22","Corporations In General License","no","Not Seasonally Adjusted","15","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T23","Hunting and Fishing License","no","Not Seasonally Adjusted","24","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T24","Motor Vehicle License","no","Not Seasonally Adjusted","745","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T25","Motor Vehicle Operator License","no","Not Seasonally Adjusted","65","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T27","Public Utilities License","no","Not Seasonally Adjusted","119","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T28","Occupation and Business License, Not Elsewhere classified","no","Not Seasonally Adjusted","1110","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T29","Other License Taxes","no","Not Seasonally Adjusted","1","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T40","Individual Income Taxes","no","Not Seasonally Adjusted","8733","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T41","Corporation Net Income Taxes","no","Not Seasonally Adjusted","2240","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T50","Death and Gift Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T51","Documentary and Stock Transfer Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T53","Severance Taxes","no","Not Seasonally Adjusted","7","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T99","Taxes, Not Elsewhere Classified","no","Not Seasonally Adjusted","0","no",
"2009-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","22247","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","535","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T09","General Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","8282","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T10","Alcoholic Beverages Sales Taxes","no","Not Seasonally Adjusted","83","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T11","Amusements Sales Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T12","Insurance Premiums Sales Taxes","no","Not Seasonally Adjusted","884","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T13","Motor Fuels Sales Tax","no","Not Seasonally Adjusted","795","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T14","Pari-Mutuels Sales Taxes","no","Not Seasonally Adjusted","8","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T15","Public Utilities Sales Taxes","no","Not Seasonally Adjusted","264","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T16","Tobacco Products Sales Taxes","no","Not Seasonally Adjusted","238","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T19","Other Selective Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","9","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T20","Alcoholic Beverage License","no","Not Seasonally Adjusted","16","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T21","Amusements License ","no","Not Seasonally Adjusted","3","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T22","Corporations In General License","no","Not Seasonally Adjusted","15","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T23","Hunting and Fishing License","no","Not Seasonally Adjusted","24","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T24","Motor Vehicle License","no","Not Seasonally Adjusted","745","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T25","Motor Vehicle Operator License","no","Not Seasonally Adjusted","65","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T27","Public Utilities License","no","Not Seasonally Adjusted","119","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T28","Occupation and Business License, Not Elsewhere classified","no","Not Seasonally Adjusted","1110","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T29","Other License Taxes","no","Not Seasonally Adjusted","1","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T40","Individual Income Taxes","no","Not Seasonally Adjusted","14267","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T41","Corporation Net Income Taxes","no","Not Seasonally Adjusted","6233","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T50","Death and Gift Taxes","no","Not Seasonally Adjusted","11","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T51","Documentary and Stock Transfer Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T53","Severance Taxes","no","Not Seasonally Adjusted","7","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T99","Taxes, Not Elsewhere Classified","no","Not Seasonally Adjusted","0","no",
"2009-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","33713","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","893","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T09","General Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","7733","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T10","Alcoholic Beverages Sales Taxes","no","Not Seasonally Adjusted","85","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T11","Amusements Sales Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T12","Insurance Premiums Sales Taxes","no","Not Seasonally Adjusted","521","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T13","Motor Fuels Sales Tax","no","Not Seasonally Adjusted","814","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T14","Pari-Mutuels Sales Taxes","no","Not Seasonally Adjusted","4","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T15","Public Utilities Sales Taxes","no","Not Seasonally Adjusted","125","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T16","Tobacco Products Sales Taxes","no","Not Seasonally Adjusted","233","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T19","Other Selective Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","9","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T20","Alcoholic Beverage License","no","Not Seasonally Adjusted","14","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T21","Amusements License ","no","Not Seasonally Adjusted","3","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T22","Corporations In General License","no","Not Seasonally Adjusted","15","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T23","Hunting and Fishing License","no","Not Seasonally Adjusted","24","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T24","Motor Vehicle License","no","Not Seasonally Adjusted","745","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T25","Motor Vehicle Operator License","no","Not Seasonally Adjusted","65","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T27","Public Utilities License","no","Not Seasonally Adjusted","119","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T28","Occupation and Business License, Not Elsewhere classified","no","Not Seasonally Adjusted","1110","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T29","Other License Taxes","no","Not Seasonally Adjusted","1","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T40","Individual Income Taxes","no","Not Seasonally Adjusted","9742","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T41","Corporation Net Income Taxes","no","Not Seasonally Adjusted","1941","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T50","Death and Gift Taxes","no","Not Seasonally Adjusted","1","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T51","Documentary and Stock Transfer Taxes","no","Not Seasonally Adjusted","0","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T53","Severance Taxes","no","Not Seasonally Adjusted","7","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T99","Taxes, Not Elsewhere Classified","no","Not Seasonally Adjusted","0","no",
"2009-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","24203","no",
"2009-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","795","no",
