county,year,oshpd_id,facility_name,city,discharges,patient_days,ed_visits,net_patient_rev,op_revenue,op_expense,medi_cal_trad,medi_cal_mc,medi_cal_total_rev,operating_margin,cost_per_discharge,cost_per_patient_day,ed_per_discharge,medi_cal_rev_share
VENTURA,2018,106560203,AURORA VISTA DEL MAR,VENTURA,262.0,1653.0,,2197642.0,2281876.0,4200954.0,536950.0,,536950.0,-0.8410088891771508,16034.175572519083,2541.4119782214157,,0.2443300592180164
VENTURA,2018,106560473,COMMUNITY MEMORIAL HOSPITAL OF SAN BUENAVENTURA,VENTURA,1637.0,45965.0,40057.0,387072980.0,393254199.0,369985638.0,44130921.0,30108455.0,74239376.0,0.0591692626783624,226014.4398289554,8049.290503644077,24.469761759315823,0.19179684409901201
VENTURA,2018,106560481,VENTURA COUNTY MEDICAL CENTER,VENTURA,,54652.0,50111.0,352469951.0,401446866.0,401016357.0,70354140.0,175558945.0,245913085.0,0.0010723934758529166,,7337.633700505014,,0.6976852475007154
VENTURA,2018,106560492,LOS ROBLES REGIONAL MEDICAL CENTER,THOUSAND OAKS,,79770.0,52395.0,489602102.0,493937462.0,425566383.0,5033992.0,14285863.0,19319855.0,0.13842051729212634,,5334.9176758179765,,0.03946031873858254
VENTURA,2018,106560501,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,39.0,23559.0,7935.0,26879151.0,27330034.0,32025893.0,191621.0,8508238.0,8699859.0,-0.1718204594988795,821176.7435897436,1359.3910182944946,203.46153846153845,0.3236656916730741
VENTURA,2018,106560508,ST. JOHN'S PLEASEANT VALLEY MC,CAMARILLO,,38843.0,21555.0,115601783.0,117670490.0,117048561.0,1115174.0,17099396.0,18214570.0,0.005285343844493211,,3013.375923589836,,0.15756305419614505
VENTURA,2018,106560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SERVICES,SIMI VALLEY,,26171.0,35815.0,146418943.0,159469542.0,152215874.0,6596973.0,17535805.0,24132778.0,0.04548622833569058,,5816.203966222154,,0.1648200533724656
VENTURA,2018,106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,OXNARD,,50976.0,51175.0,374381491.0,375902820.0,363581834.0,35500161.0,58774049.0,94274210.0,0.03277705126021667,,7132.4119978028875,,0.25181322331984624
YOLO,2018,106571086,WOODLAND MEMORIAL HOSPITAL,WOODLAND,,21830.0,24991.0,188953499.0,189859784.0,182800865.0,13614625.0,37811274.0,51425899.0,0.037179643057004635,,8373.837150710033,,0.2721616655534915
YOLO,2018,106574010,SUTTER DAVIS HOSPITAL,DAVIS,611.0,10785.0,26705.0,139063128.0,140208474.0,129639683.0,7738338.0,15042142.0,22780480.0,0.07537911724222889,212176.24058919805,12020.369309225776,43.707037643207855,0.1638139478640233
YUBA,2018,106580996,RIDEOUT MEMORIAL HOSPITAL,MARYSVILLE,6503.0,54543.0,48363.0,365985280.0,368092929.0,372029222.0,22875865.0,57330960.0,80206825.0,-0.010693747936679328,57208.86083346148,6820.842674587023,7.43702906350915,0.21915314462920477
ALAMEDA,2019,106010735,ALAMEDA HOSPITAL,ALAMEDA,,76687.0,22339.0,91901081.0,92100231.0,124653150.0,27417129.0,8445418.0,35862547.0,-0.353451002745042,,1625.479546728911,,0.3902298711807318
ALAMEDA,2019,106010739,ALTA BATES MEDICAL CENTER,BERKELEY,1138.0,71390.0,35141.0,654798436.0,661089639.0,657017667.0,55061687.0,103342045.0,158403732.0,0.006159485430991605,577344.1713532513,9203.217075220618,30.879613356766257,0.24191220273470537
ALAMEDA,2019,106010776,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,OAKLAND,,45828.0,41698.0,586930485.0,652129221.0,646586995.0,231531642.0,130550689.0,362082331.0,0.008498662261294376,,14108.994392074714,,0.6169083737403758
ALAMEDA,2019,106010846,ALAMEDA HEALTH SYSTEM,OAKLAND,,129312.0,53989.0,638185327.0,822144793.0,837631081.0,163359307.0,277046676.0,440405983.0,-0.018836448435671112,,6477.597446486018,,0.6900910509338614
ALAMEDA,2019,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,509.0,27348.0,,62947255.0,63149807.0,62671500.0,1741906.0,22516982.0,24258888.0,0.0075741640825600625,123126.71905697446,2291.6301009214567,,0.3853843666415636
ALAMEDA,2019,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,OAKLAND,2103.0,68307.0,36187.0,503561972.0,591509842.0,619753935.0,28929502.0,82642695.0,111572197.0,-0.0477491513995806,294699.9215406562,9073.066230400984,17.207322872087495,0.22156597043432025
ALAMEDA,2019,106010967,HAYWARD SISTERS HOSPITAL,HAYWARD,,19957.0,25798.0,117609888.0,134205873.0,135909103.0,20019286.0,28989137.0,49008423.0,-0.012691173358709867,,6810.096858245227,,0.41670325372642136
ALAMEDA,2019,106010987,WASHINGTON TOWNSHIP HEALTHCARE DISTRICT,FREMONT,9811.0,60537.0,43534.0,466626666.0,475681801.0,485973962.0,20525184.0,30327642.0,50852826.0,-0.021636650757635354,49533.580878605644,8027.7179576127,4.437264295178881,0.10897968269991669
ALAMEDA,2019,106013619,SAN LEANDRO HOSPITAL,SAN LEANDRO,,11254.0,21504.0,52389832.0,52474705.0,90979534.0,3841938.0,12655145.0,16497083.0,-0.7337788559268699,,8084.195308334814,,0.31489093150747266
ALAMEDA,2019,106013619,SAN LEANDRO HOSPITAL,SAN LEANDRO,,1306.0,2842.0,19033033.0,19042578.0,11113837.0,2264832.0,9645814.0,11910646.0,0.4163690966632774,,8509.82924961715,,0.6257881232066377
ALAMEDA,2019,106013687,MERRITT PERALTA INSTITUE CHEMICAL DEPENDENCY RECOVERY HOSPIT,OAKLAND,,7559.0,,13763504.0,13766054.0,7415222.0,,,0.0,0.4613400470461615,,980.9792300568859,,0.0
ALAMEDA,2019,106014034,BHC FREMONT HOSPITAL,FREMONT,5346.0,41317.0,,58004574.0,58007848.0,39446198.0,8495627.0,,8495627.0,0.31998515097474395,7378.6378600823045,954.7207686908537,,0.1464647770708565
ALAMEDA,2019,106014050,THE HOSPITAL COMMITTEE OF LIVERMORE,PLEASANTON,10.0,33928.0,35222.0,296659303.0,302294640.0,297568697.0,3980839.0,9191484.0,13172323.0,0.015633565318921964,29756869.7,8770.5935215751,3522.2,0.04440219088629086
ALAMEDA,2019,106014132,KAISER FOUNDATION HOSPITALS - FREMONT,FREMONT,964.0,13924.0,38434.0,,,,,,0.0,,,,39.86929460580913,
ALAMEDA,2019,106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,OAKLAND,,7301.0,,11242358.0,11268169.0,9510236.0,,695247.0,695247.0,0.15600875350733556,,1302.5936173126968,,0.06184174174136778
ALAMEDA,2019,106014226,TELECARE WILLOW ROCK CENTER,SAN LEANDRO,,3883.0,,7428242.0,7428299.0,6911750.0,,,0.0,0.06953799247983959,,1780.0025753283544,,0.0
ALAMEDA,2019,106014233,EDEN MEDICAL CENTER,CASTRO VALLEY,1925.0,40209.0,40287.0,357255810.0,363099755.0,350112323.0,15861881.0,70721511.0,86583392.0,0.03576822022366829,181876.53142857144,8707.312367877837,20.928311688311688,0.2423568478844333
ALAMEDA,2019,106014326,KAISER FOUNDATION HOSPITALS - OAKLAND,OAKLAND,3503.0,89375.0,120223.0,,,,,,0.0,,,,34.3200114187839,
ALAMEDA,2019,106014337,KAISER FOUNDATION HOSPITALS - SAN LEANDRO,SAN LEANDRO,2294.0,42324.0,70501.0,,,,,,0.0,,,,30.73278116826504,
LOS ANGELES,2019,106015000,KAISER FOUNDATION HOSPITALS - NO. CA. REGION,PASADENA,,,,10334273396.0,11063095017.0,10402852684.0,,,0.0,0.059679712773454886,,,,0.0
AMADOR,2019,106034002,SUTTER AMADOR HOSPITAL,JACKSON,559.0,8331.0,22345.0,94133445.0,94617706.0,87237831.0,525360.0,14828885.0,15354245.0,0.07799676521432468,156060.5205724508,10471.471732084983,39.97316636851521,0.16311147435430629
BUTTE,2019,106040802,ORCHARD HOSPITAL,GRIDLEY,,22654.0,11400.0,27299300.0,27543938.0,29054816.0,2202341.0,4940176.0,7142517.0,-0.05485337644893043,,1282.5468349960272,,0.26163736799112064
BUTTE,2019,106040937,OROVILLE HOSPITAL,OROVILLE,1032.0,48429.0,16460.0,322345077.0,325413332.0,315531544.0,28729618.0,101040948.0,129770566.0,0.030366881219236586,305747.6201550388,6515.342955667059,15.949612403100776,0.4025827451988665
BUTTE,2019,106040962,ENLOE MEDICAL CENTER,CHICO,12098.0,87718.0,60971.0,635990436.0,638486307.0,654119805.0,47437161.0,68989529.0,116426690.0,-0.024485251803528497,54068.42494627211,7457.076141726898,5.039758637791371,0.18306358619518612
BUTTE,2019,106044006,BUTTE COUNTY HEALTH PSYCHIATRIC HEALTH FACILITY,CHICO,,5248.0,,1666636.0,1666636.0,5495083.0,,,0.0,-2.29711046683259,,1047.0813643292684,,0.0
CALAVERAS,2019,106050932,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,,3158.0,10571.0,66771606.0,67045124.0,69297834.0,4630587.0,8509535.0,13140122.0,-0.033599908026122824,,21943.582647245094,,0.1967920615837816
COLUSA,2019,106060870,COLUSA MEDICAL CENTER,COLUSA,,5839.0,5487.0,19456270.0,19537118.0,19809015.0,2725980.0,,2725980.0,-0.013916945170725795,,3392.535536907005,,0.14010804743149638
CONTRA COSTA,2019,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,MARTINEZ,543.0,45389.0,40556.0,567636245.0,614453438.0,617107365.0,136485259.0,336461396.0,472946655.0,-0.004319166979744363,1136477.6519337017,13595.967415012448,74.68876611418048,0.8331861454689173
CONTRA COSTA,2019,106070934,SUTTER DELTA MEDICAL CENTER,ANTIOCH,1047.0,29364.0,48580.0,214331019.0,214934817.0,216979759.0,17641357.0,55887299.0,73528656.0,-0.009514242636640857,207239.50238777458,7389.312048767198,46.399235912129896,0.34306119731554113
CONTRA COSTA,2019,106070988,JOHN MUIR MEDICAL CENTER - WALNUT CREEK,WALNUT CREEK,,103100.0,43027.0,984519924.0,995486145.0,898023538.0,37531529.0,120163227.0,157694756.0,0.09790453386973055,,8710.21860329777,,0.1601742658079513
CONTRA COSTA,2019,106070990,KAISER FOUNDATION HOSPITALS - WALNUT CREEK,WALNUT CREEK,2425.0,46963.0,59191.0,,,,,,0.0,,,,24.408659793814433,
CONTRA COSTA,2019,106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CONCORD,,54999.0,41589.0,504395816.0,507639646.0,498133597.0,24867589.0,108354680.0,133222269.0,0.018725978309424636,,9057.139166166658,,0.2641224704369871
CONTRA COSTA,2019,106074017,"SAN RAMON REGIONAL MEDICAL CENTER, LLC (DE)",SAN RAMON,,17714.0,16674.0,200170391.0,201076259.0,167601106.0,1370122.0,4399822.0,5769944.0,0.1664798876131866,,9461.505362989725,,0.02882516225888773
CONTRA COSTA,2019,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,CONCORD,,15395.0,,33750919.0,34043487.0,41453601.0,6670369.0,62951.0,6733320.0,-0.21766612803206675,,2692.6665151023058,,0.19950034545726
CONTRA COSTA,2019,106074097,KAISER FOUNDATION HOSPITALS - ANTIOCH,ANTIOCH,1250.0,21725.0,62198.0,,,,,,0.0,,,,49.7584,
DEL NORTE,2019,106084001,SUTTER COAST HOSPITAL,CRESCENT CITY,519.0,9537.0,18521.0,95299475.0,96029338.0,85890500.0,4821386.0,19320463.0,24141849.0,0.10558062995290043,165492.2928709056,9006.029149627766,35.6859344894027,0.25332614896356986
EL DORADO,2019,106090793,BARTON HEALTHCARE SYSTEM,SOUTH LAKE TAHOE,195.0,22926.0,18397.0,138647749.0,140055243.0,139193122.0,12268510.0,5391739.0,17660249.0,0.0061555781956695475,713810.8820512821,6071.408967983948,94.34358974358975,0.12737494209155895
EL DORADO,2019,106090933,MARSHALL MEDICAL CENTER,PLACERVILLE,652.0,22796.0,27663.0,279152998.0,281704058.0,273257978.0,11653798.0,45844268.0,57498066.0,0.029982102707231856,419107.3282208589,11987.102035444816,42.42791411042945,0.20597330643749703
EL DORADO,2019,106094002,EL DORADO COUNTY PHF,PLACERVILLE,,4609.0,,4458486.0,4458513.0,4157715.0,,,0.0,0.06746599146397016,,902.0861358212194,,0.0
FRESNO,2019,106100005,COMMUNITY MEDICAL CENTER,CLOVIS,2773.0,69730.0,60571.0,396724207.0,399871308.0,371212810.0,40045007.0,25555167.0,65600174.0,0.07166930316490724,133866.86260367834,5323.573928008031,21.843130183916337,0.1653546036327448
FRESNO,2019,106100717,COMMUNITY REGIONAL MEDICAL CENTER,FRESNO,3469.0,273949.0,96640.0,1277948635.0,1311928488.0,1214310797.0,258483480.0,391583557.0,650067037.0,0.07440778357425226,350046.3525511675,4432.616278942431,27.858172383972327,0.5086800980854759
FRESNO,2019,106100797,REEDLEY COMMUNITY HOSPITAL,REEDLEY,,4333.0,39666.0,186353892.0,186612674.0,162048669.0,19321208.0,102608447.0,121929655.0,0.13163095771297934,,37398.72351719363,,0.6542908961622331
FRESNO,2019,106100899,SAINT AGNES MEDICAL CENTER,FRESNO,,112601.0,67795.0,505810883.0,513305093.0,501775183.0,62476264.0,79131365.0,141607629.0,0.02246209935812969,,4456.223150771308,,0.2799616096832776
FRESNO,2019,106104023,SAN JOAQUIN REHAB,FRESNO,1466.0,17895.0,,37038183.0,37249437.0,31087040.0,829747.0,2595336.0,3425083.0,0.16543597692496667,21205.347885402454,1737.1913942442022,,0.09247437975021615
FRESNO,2019,106104047,FRESNO SURGERY CENTER LP,FRESNO,,2998.0,,80152116.0,81720772.0,75591699.0,54381.0,1295186.0,1349567.0,0.07500018477554275,,25214.042361574382,,0.01683757169929238
FRESNO,2019,106104062,KAISER FOUNDATION HOSPITALS - FRESNO,FRESNO,1694.0,29968.0,40247.0,,,,,,0.0,,,,23.758559622195985,
LOS ANGELES,2019,106104089,EXODUS RECOVERY,CULVER CITY,,2615.0,,1595150.0,1595150.0,3611240.0,1540860.0,,1540860.0,-1.263887408707645,,1380.9713193116636,,0.9659655831739962
FRESNO,2019,106105125,"CENTRAL STAR BEHAVIORAL HEALTH, INC.",FRESNO,0.0,4651.0,,5215422.0,5215422.0,4732579.0,,,0.0,0.09257985259869671,,1017.5400989034616,,0.0
GLENN,2019,106110889,GLENN MEDICAL CENTER,WILLOWS,,6300.0,6123.0,20881172.0,21888078.0,26350573.0,6730618.0,,6730618.0,-0.20387788274511814,,4182.630634920635,,0.3223295129219758
HUMBOLDT,2019,106121002,AMERICAN HOSPITAL MANAGEMENT CORPORATION,ARCATA,,7508.0,17152.0,50351028.0,52245548.0,65426167.0,5462358.0,10183413.0,15645771.0,-0.25228214660510406,,8714.19379328716,,0.3107338940527689
HUMBOLDT,2019,106121051,REDWOOD MEMORIAL HOSPITAL,FORTUNA,,4615.0,10884.0,57220752.0,57725691.0,44588056.0,5379553.0,9142095.0,14521648.0,0.22758731463257842,,9661.55059588299,,0.25378289331115395
HUMBOLDT,2019,106121080,ST. JOSEPH HOSPITAL - EUREKA,EUREKA,,35691.0,26016.0,296012736.0,298198623.0,274407318.0,20402853.0,57396675.0,77799528.0,0.0797834167061194,,7688.417752374548,,0.2628249346676759
HUMBOLDT,2019,106124004,SEMIPERVIRENS PSYCHIATRIC HEALTH FACILITY,EUREKA,0.0,4737.0,,8093256.0,8093256.0,8277603.0,,,0.0,-0.02277785356103897,,1747.435718809373,,0.0
IMPERIAL,2019,106130699,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,,23559.0,41703.0,154700893.0,157710532.0,167351771.0,23733484.0,42697265.0,66430749.0,-0.06113249938184217,,7103.517594125387,,0.42941412755775105
IMPERIAL,2019,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,BRAWLEY,,18817.0,44132.0,124602673.0,126347038.0,132851773.0,16188207.0,38361280.0,54549487.0,-0.051483082650501076,,7060.199447308285,,0.4377874542065402
INYO,2019,106141273,NORTHERN INYO HOSPITAL LOCAL HOSPITAL DISTRICT,BISHOP,,3257.0,8974.0,92796005.0,95139348.0,91037597.0,3085305.0,11657258.0,14742563.0,0.043113087131940404,,27951.365366902057,,0.158870664744673
INYO,2019,106141338,SOUTHERN INYO HEALTHCARE DISTRICT,LONE PINE,,8774.0,1559.0,10120888.0,12527978.0,13936779.0,4537455.0,,4537455.0,-0.11245238457474942,,1588.4179393663096,,0.44832577931896883
KERN,2019,106150706,CENTRAL CALIFORNIA FOUNDATION FOR HEALTH,DELANO,,24316.0,28582.0,99723561.0,100217496.0,83219502.0,10707442.0,51999278.0,62706720.0,0.16961104276642475,,3422.417420628393,,0.6288054635353425
KERN,2019,106150722,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,,73172.0,83379.0,495866161.0,498500344.0,473178914.0,48942952.0,126676503.0,175619455.0,0.050795210684949896,,6466.666402449025,,0.35416704912033714
KERN,2019,106150736,COUNTY OF KERN,BAKERSFIELD,35866.0,47653.0,50876.0,338910253.0,433824719.0,399215868.0,74376484.0,187752593.0,262129077.0,0.07977611575425235,11130.760831985725,8377.56002770025,1.4185022026431717,0.773446877690065
KERN,2019,106150761,MERCY HEALTHCARE BAKERSFIELD,BAKERSFIELD,,41265.0,74726.0,324514231.0,326116003.0,322462786.0,16763850.0,63137166.0,79901016.0,0.011202200954241426,,7814.438046770872,,0.2462172945506356
KERN,2019,106150775,GOOD SAMARITAN  HOSPITAL CALIFORNIA LIMITED PARTNERSHIP,BAKERSFIELD,,9086.0,,29305510.0,30197015.0,32852577.0,4844623.0,11726338.0,16570961.0,-0.08794120875854783,,3615.735967422408,,0.5654554723668006
KERN,2019,106150782,RIDGECREST REGIONAL HOSPITAL,RIDGECREST,,29095.0,18043.0,124365060.0,124975717.0,126560430.0,31726017.0,2698372.0,34424389.0,-0.01268016730002037,,4349.903076129919,,0.2768011288701183
KERN,2019,106150788,SAN JOAQUIN COMMUNITY HOSPITAL CORP,BAKERSFIELD,3.0,60908.0,64205.0,427011864.0,429730996.0,407591869.0,24905257.0,87121409.0,112026666.0,0.051518571399490114,135863956.33333334,6691.926659880475,21401.666666666668,0.26235024233425047
KERN,2019,106154022,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD, LLC",BAKERSFIELD,1839.0,23259.0,,41106347.0,41228165.0,36718029.0,1958815.0,3000712.0,4959527.0,0.10939453647767249,19966.301794453506,1578.6589707210112,,0.12065112475209729
KERN,2019,106154044,AURORA BAKERSFIELD BEHAVIORAL HEALTHCARE HOSP,BAKERSFIELD,2759.0,18718.0,,16527901.0,16575846.0,20890310.0,4279842.0,32108.0,4311950.0,-0.26028620198329544,7571.69626676332,1116.0545998504115,,0.260889147387802
KERN,2019,106154101,"HEART HOSPITAL OF BK, LLC",BAKERSFIELD,,12647.0,7604.0,80696230.0,81101675.0,76080768.0,3084312.0,5143855.0,8228167.0,0.061908795348554764,,6015.716612635408,,0.10196470144887809
KERN,2019,106154160,"CRESTWOOD BEHAVIORAL HEALTH, INC.",BAKERSFIELD,0.0,4508.0,,4451833.0,4455565.0,3904446.0,,,0.0,0.12369228145027623,,866.1149068322982,,0.0
KERN,2019,106154168,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI,TEHACHAPI,6.0,3522.0,16523.0,37206844.0,37316550.0,40670059.0,1248358.0,8813778.0,10062136.0,-0.08986653374977055,6778343.166666667,11547.43299261783,2753.8333333333335,0.27043777214751136
KINGS,2019,106164029,HANFORD COMMUNITY MEDICAL CENTER,HANFORD,,42514.0,102121.0,338938205.0,341278055.0,290899182.0,37465622.0,125893887.0,163359509.0,0.14761826101007286,,6842.432657477537,,0.4819743144624254
LAKE,2019,106171049,ADVENTIST HEALTH CLEARLAKE HOSPITAL,CLEARLAKE,,5741.0,20994.0,117779447.0,118699892.0,114633984.0,20936921.0,35389262.0,56326183.0,0.0342536790176692,,19967.598676188816,,0.4782343985704059
LAKE,2019,106171395,SUTTER WEST BAY HOSPITALS,LAKEPORT,454.0,7013.0,20782.0,85129142.0,85888814.0,89768695.0,6332603.0,17733485.0,24066088.0,-0.04517329812005554,197728.40308370045,12800.327249393982,45.77533039647577,0.2827009345401367
LASSEN,2019,106184008,BANNER LASSEN COMMUNITY HOSPITAL,SUSANVILLE,,3421.0,11055.0,41247283.0,41280263.0,38353540.0,1062554.0,7751625.0,8814179.0,0.07089884577528006,,11211.207249342298,,0.21369114178987256
LOS ANGELES,2019,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER LP,ALHAMBRA,5027.0,32938.0,16582.0,204606948.0,205248629.0,195559897.0,13978731.0,42764520.0,56743251.0,0.04720485611623745,38901.90909090909,5937.212247252413,3.298587626815198,0.27732807489997846
LOS ANGELES,2019,106190034,ANTELOPE VALLEY HOSPITAL,LANCASTER,,79434.0,114608.0,421067502.0,436095352.0,425469194.0,38513109.0,107411305.0,145924414.0,0.024366593111499156,,5356.260467809754,,0.34655824376586536
LOS ANGELES,2019,106190052,BARLOW RESPIRATORY HOSPITAL,LOS ANGELES,,28012.0,,66627205.0,66934518.0,63359010.0,2300058.0,1504098.0,3804156.0,0.053417998767093536,,2261.8524203912607,,0.057096136630675115
LOS ANGELES,2019,106190053,ST. MARY MEDICAL CENTER,LONG BEACH,,58863.0,49375.0,328818710.0,338984176.0,353452165.0,63551655.0,129084581.0,192636236.0,-0.0426804258851304,,6004.657679696923,,0.5858432934062663
LOS ANGELES,2019,106190081,BEVERLY COMMUNITY HOSPITAL ASSOCIATION,MONTEBELLO,10902.0,40418.0,30724.0,188692483.0,188921559.0,194164875.0,20551210.0,93030172.0,113581382.0,-0.02775393146104622,17810.02339020363,4803.9209015785045,2.8181984956888644,0.6019390926134561
LOS ANGELES,2019,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,LOS ANGELES,,73193.0,69829.0,477865561.0,502052143.0,435333218.0,97291587.0,266706393.0,363997980.0,0.13289242149495217,,5947.743882611725,,0.7617162853047701
LOS ANGELES,2019,106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,POMONA,,26809.0,,82610250.0,84410376.0,89438135.0,-129946.0,7906137.0,7776191.0,-0.05956328165153535,,3336.1235033011303,,0.09413106727070793
LOS ANGELES,2019,106190148,"PRIME HEALTHCARE CENTINELA, LLC",INGLEWOOD,2817.0,65236.0,41654.0,255000675.0,256790313.0,241610215.0,37609583.0,71902600.0,109512183.0,0.05911476107745544,85768.62442314519,3703.633193328837,14.78665246716365,0.429458404374812
LOS ANGELES,2019,106190150,"KEDREN COMMUNITY HEALTH CENTER, INC.",LOS ANGELES,,14858.0,,40523595.0,40952950.0,40629500.0,,,0.0,0.007898087927731702,,2734.520123839009,,0.0
LOS ANGELES,2019,106190155,"CALIFORNIA REHABILITATION INSTITUTE, LLC",LOS ANGELES,,44302.0,,116103666.0,116219556.0,96071659.0,38287.0,122373.0,160660.0,0.17336064336711113,,2168.562570538576,,0.0013837633688500413
LOS ANGELES,2019,106190163,AURORA CHARTER OAK - LOS ANGELES,COVINA,6224.0,50127.0,,42466891.0,42515419.0,40908260.0,5994435.0,,5994435.0,0.037801791392435766,6572.663881748072,816.0923254932471,,0.1411554945239575
LOS ANGELES,2019,106190170,CHILDREN'S HOSPITAL LOS ANGELES,LOS ANGELES,,117977.0,82339.0,1255364505.0,1433309021.0,1254083781.0,758692423.0,86201796.0,844894219.0,0.12504298610704132,,10629.900582316892,,0.6730270097926657
LOS ANGELES,2019,106190176,CITY OF HOPE HELFORD RESEARCH HOSPITAL,DUARTE,2870.0,73559.0,,1241479971.0,1288194459.0,1310740396.0,121597164.0,39790978.0,161388142.0,-0.017501967069088287,456703.9707317073,17818.89906061801,,0.1299965732592556
LOS ANGELES,2019,106190196,SOUTH BAY COMMUNITY HOSPITAL,GARDENA,505.0,17590.0,,37313393.0,37427288.0,33219973.0,558042.0,5315609.0,5873651.0,0.11241303404083139,65782.12475247525,1888.5715179079023,,0.15741401485520226
LOS ANGELES,2019,106190198,ALTA LOS ANGELES HOSPITALS INC.,LOS ANGELES,2094.0,59799.0,10424.0,187348071.0,188356147.0,150388252.0,36498573.0,99034757.0,135533330.0,0.20157502478536046,71818.64947468959,2514.8957674877506,4.97803247373448,0.723430613811871
LOS ANGELES,2019,106190232,DEL AMO HOSPITAL,TORRANCE,6840.0,48879.0,,46571297.0,46618897.0,32858256.0,11139993.0,,11139993.0,0.29517302822501357,4803.838596491228,672.2366660529061,,0.23920297946608615
LOS ANGELES,2019,106190240,"LAKEWOOD REGIONAL MEDICAL CENTER, INC.",LAKEWOOD,,41314.0,44173.0,221730345.0,222636030.0,206515051.0,14008046.0,34782026.0,48790072.0,0.07240956910703088,,4998.669966597279,,0.22004237624759931
LOS ANGELES,2019,106190243,PIH HEALTH HOSPITAL - DOWNEY,DOWNEY,1255.0,31708.0,48457.0,162641784.0,165814763.0,170407471.0,17078098.0,24011099.0,41089197.0,-0.027697823263179527,135782.8454183267,5374.273716412262,38.61115537848605,0.25263616759147206
